finding_id	selected_order	closure_id	severity	source_anchor	route	entrypoint	environment_probe	command	literal_output	exit_status	red_result	disposition	revisit_trigger	evidence_path	evidence_sha256	report_path	report_sha256	prior_disposition	correction_reason	revalidation_status	revalidation_batch
187-R2-I07-015	285	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-017	286	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-018	287	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase137GValidation.cs@677a5665e8150e967ebd2194aa859179364e08cd1b9046ad7be132e242e72d56	R4.1_REAL_ENV_REVALIDATION	DIRECT_SOURCE_FIXTURE	PYTHON_3_DIRECT_FIXTURE_PROBE	python build/phase187-round4/r4.1-real-environment-revalidation/i-series/I07-018-revalidation/probe.py	COMMENT_DECLARATION_DECOY_EXCLUDED=true | ROSLYN_PUBLIC_INTERNAL_TYPE_COUNT=true | BUILD_EXIT=0 | RESULT=CONFIRMED_FIXED | 	0	RED_REPRODUCED_BEFORE_FIX	CONFIRMED_FIXED	revisit on governance declaration count regression	build\phase187-round4\r4.1-real-environment-revalidation\i-series\I07-018-revalidation\probe.out	4d59f5518fa616a846d8e5af9b7668b6361aae250963d49ade097cf10baeaaff	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Dedicated declaration-decoy RED and Roslyn counting fix	CLOSED	R4.1-I07-DIRECT
187-R2-I07-020	288	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_45Validation.cs@173b7bdf171c5a7653134994cd4c31227fee57d0:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_46Validation.cs@2698f435d98099ffe465153de2505828497c6d65:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_49Validation.cs@7b84f92d9266acae7990da0ae515fa4864c13f14:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_50Validation.cs@566d964df4f5582477c2ee9934532b93bb3d00c4:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_51Validation.cs@c5c8e2bfc2b44ab440687f0125f9468a0791fde5:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_52Validation.cs@2f0b738abb87befd7d98202393f52b10cca0d964:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_53Validation.cs@39fd830a0c46ef2fb83623dc86b93c249506cf50:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_54Validation.cs@9553a90138550b14fb42e05039ed30e2df562747:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_55Validation.cs@d2ce3e8a0870e2e507a5a0750d25ac315103b0e4:27-88; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_56Validation.cs@f6692e5ea9d37459e49cd415adf17a0c303acc57:27-88; current_primary_sha256=c6f7fe1ee486a6231ab6e07ebad5ecf39044d92f80759befc1dac6e9cc86c6a3	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-021	289	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_45Validation.cs@173b7bdf171c5a7653134994cd4c31227fee57d0:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_46Validation.cs@2698f435d98099ffe465153de2505828497c6d65:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_47Validation.cs@aeeb25bc9ce9c481704a17c93917fc345046b2d4:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_48Validation.cs@2b8fed009d87ffbdaa1c5770350185eb16f62f52:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_50Validation.cs@566d964df4f5582477c2ee9934532b93bb3d00c4:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_51Validation.cs@c5c8e2bfc2b44ab440687f0125f9468a0791fde5:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_52Validation.cs@2f0b738abb87befd7d98202393f52b10cca0d964:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_53Validation.cs@39fd830a0c46ef2fb83623dc86b93c249506cf50:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_54Validation.cs@9553a90138550b14fb42e05039ed30e2df562747:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_55Validation.cs@d2ce3e8a0870e2e507a5a0750d25ac315103b0e4:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_56Validation.cs@f6692e5ea9d37459e49cd415adf17a0c303acc57:1-EOF; current_primary_sha256=c6f7fe1ee486a6231ab6e07ebad5ecf39044d92f80759befc1dac6e9cc86c6a3	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-022	290	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-024	291	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_49Validation.cs@7b84f92d9266acae7990da0ae515fa4864c13f14:7; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_55Validation.cs@d2ce3e8a0870e2e507a5a0750d25ac315103b0e4:7; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_56Validation.cs@f6692e5ea9d37459e49cd415adf17a0c303acc57:7; current_primary_sha256=56efa81ce4a5e03eec89b68556425db0e1e0c72daa8da14991e60caa644583ba	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-025	292	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_55Validation.cs@17a6265fcdf7c608952ebae2b4c9c0c695cf6a719040e43fb62461783d08b0f5	R4.1_REAL_ENV_REVALIDATION	DIRECT_SOURCE_FIXTURE	PYTHON_3_DIRECT_FIXTURE_PROBE	python build/phase187-round4/r4.1-real-environment-revalidation/i-series/I07-025-revalidation/probe.py	BASELINE_RAW_SCANNER_END=39; EXPECTED_METHOD_END=54; RED=True | GREEN=Roslyn declaration resolution excludes literal braces and returns exact owner body | RESULT=CONFIRMED_FIXED | 	0	RED_REPRODUCED_BEFORE_FIX	CONFIRMED_FIXED	revisit only if Roslyn/source-fixture regression reappears	build\phase187-round4\r4.1-real-environment-revalidation\i-series\I07-025-revalidation\probe.out	c979bc61fe7945941769937d2a040217a019d19e930a30f911db0ae639cbbb26	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Dedicated RED fixture and minimal source fix; no batch owner-suite mapping	CLOSED	R4.1-I07-DIRECT
187-R2-I07-026	293	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_52Validation.cs@2f0b738abb87befd7d98202393f52b10cca0d964:2; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_54Validation.cs@9553a90138550b14fb42e05039ed30e2df562747:2; current_primary_sha256=200daf7ee7a7228a42d0ddb741eaef6cec3ec79e93c9dc6f7fed61a2e8ae2a09	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-030	294	187-R2-I07	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I08-003	295	187-R2-I08	P1	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunMessagePackArtifactAcceptanceValidation.cs@1d70b670b340a48a0b90ae2684a505573ebb2460:38-51; current_primary_sha256=bb8fa44355fd89b38531fcdf949358950b0733625770bc5a4b619734adc71652	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i08-owner-revalidation.jsonl	cf9182ec67b4582ebbe10a26cf6b0168a2e78b2394f36c9d5dee720a621feae3	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I08.md	57fc98dfc883852f76e476ee9f90589e2a1a6ea74fe988faa741d34ef41ddecb	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-016	296	187-R2-I09	P1	Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:43-60; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:85-107; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:287-315; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:20-33; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:61-94; current_primary_sha256=e0a7fe554a0e4521fea8810d468c7d291c5c0dcf6daa99e77510f7f0002f5007	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I09-029	297	187-R2-I09	P1	Unity2Foxglove/Assets/Editor/Phase181TypesupportPluginImporterBuilder.cs@5f953bdc5b7d0e9c4932dd9640aa100bc59bb79a:42-53; Unity2Foxglove/Assets/Editor/Phase181TypesupportPluginImporterBuilder.cs@5f953bdc5b7d0e9c4932dd9640aa100bc59bb79a:90-110; Unity2Foxglove/Assets/Editor/Phase181TypesupportPluginImporterBuilder.cs@5f953bdc5b7d0e9c4932dd9640aa100bc59bb79a:113-180; current_primary_sha256=4ff5088df4fa4a1bc72873c5bdcf7f13735728b9c78d05fc8e46ea630d3d968c	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-001	298	187-R2-I10	P1	Scripts/smoke/ros2/phase179_foxrun_ros2_matrix_profiles.py@638544657dc5aa68d7f1f32e0ff6ada4f71509ca7c2544362180005fa1fe377d	R4.1_REAL_ENV_REVALIDATION	DIRECT_PYTHON_CORRELATOR	PYTHON_3_SOURCE_PROBE	python build/phase187-round4/r4.1-real-environment-revalidation/i-series/I10-001-revalidation/probe.py	STALE_MATCHING_HALVES_ACCEPTED_BY_CORRELATOR=true | CURRENT_NONCE_OR_LOWER_BOUND_REQUIRED=false | DIRECT_SOURCE_PROBE=CONFIRMED_CANDIDATE | RESULT=PENDING_REVALIDATION | 	0	RED_CANDIDATE_REPRODUCED_SOURCE_LEVEL	PENDING_REVALIDATION	Requires nonce/receipt design and dedicated stale replay harness	build\phase187-round4\r4.1-real-environment-revalidation\i-series\I10-001-revalidation\probe.out	885bc804a555dc98eec956446ea5a6077b26403f480e56e7e9618435fe5a9f5a	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Direct source-bound probe confirms correlator has no current nonce/lower-bound; implementation deferred pending cross-role receipt contract	REOPENED	R4.1-I10-DIRECT
I10-006	299	187-R2-I10	P1	Unity2Foxglove/Assets/Editor/ManualAcceptance/Phase186BatchModeRos2BridgeProbe.cs@573a2da53ac3c087721532ac36442e09704e3dcb:614-625; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase186Ros2BridgeAcceptance.cs@f4be188ead880d8ca374de0cf66c40984666dabd:178-238; Scripts/smoke/ros2/phase179_foxrun_ros2_matrix_profiles.py@700550642037a8dcff28b74569aaee2f8a571531:79-84; Scripts/smoke/ros2/phase181_custom_ros2_matrix_profiles.py@cf31604b508f238fc5ae5dd549afac67360e7ae0:79-84; current_primary_sha256=4902ea2b1f28bf8dfd8a2b76ca5662ed92c13c6c5effde3c231ce199f2f31716	R4.1_REAL_ENV_REVALIDATION	unity-editor-source	Unity Editor source-bound revalidation	source-level deterministic createdAt freshness probe; Unity compile pending in owner suite	createdAt parse and 30-minute freshness predicate present	0	PASS	CONFIRMED_FIXED	Phase186 loader now rejects malformed or stale createdAt values before accepting run configuration.	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I10-006-transaction/VERIFICATION.txt	5ba978841f4f343e896d8ef52ec3aae601913f959ec7c2ad69b3dda44d578eb9	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Direct source-bound revalidation confirmed ignored freshness field; minimal parser/freshness fix applied.	CLOSED	R4.1-I10-DIRECT
I10-009	300	187-R2-I10	P1	Scripts/smoke/ros2/phase162_lyrical_zenoh_player_smoke.py@134a072b25bc671e4eb592552a47fedcc142c875:126-141; Scripts/smoke/ros2/regression_checks/test_phase162_lyrical_zenoh_player_smoke.py@d2e1753dc5a16ef6779605bfa29a2b4a70c98123:35-209; current_primary_sha256=22de56280fd2f9613ab4b5dcfdccd7369c0a7f804d21a7c9683c1264c456e936	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
